layers.dns.dns.flags_tree.dns.flags.authoritative,layers.dns.dns.response_to,Disk_Write,Active,layers.icmp.udp.udp.checksum,Inactive,layers.dns.dns.flags_tree.dns.flags.recdesired,layers.dns.dns.flags_tree.dns.flags.response,Tcp_Established,Buffers,MemFree,pgfree,layers.rtps.rtps.version,layers.ip.ip.checksum,pgalloc_dma,Net_Received,pgpgin,layers.ip.ip.ttl,layers.rtps.rtps.magic,layers.rtps.rtps.version_tree.rtps.version.minor,publisher_count,pgactivate,Tcp_Close,layers.udp.udp.checksum,src_topic,Tcp_TimeWait,msg_data,SwapFree,nr_inactive_file,nr_active_file,layers.rtps.rtps.version_tree.rtps.version.major,pgmajfault,layers.dns.dns.count.answers,Cached,layers.dns.dns.flags_tree.dns.flags.opcode,layers.udp.udp.stream,layers.icmp.ip.ip.checksum,subscribers_count,layers.dns.dns.count.add_rr,layers.dns.dns.flags_tree.dns.flags.ad,layers.icmp.icmp.checksum,Tcp_Syn,layers.dns.dns.flags_tree.dns.flags.recavail,layers.dns.dns.flags_tree.dns.flags.z,pgfault,layers.dns.dns.count.queries,msg_type,layers.udp.udp.payload,pgdeactivate,layers.ip.ip.ttl_tree._ws.expert._ws.expert.severity,layers.ip.ip.ttl_tree._ws.expert._ws.expert.group,layers.dns.dns.flags_tree.dns.flags.truncated,layers.udp.udp.stream.pnum,pgpgout,layers.dns.dns.flags,layers.rtps.rtps.vendorId,layers.ip.ip.stream,Tcp_Listen,topic_name,Net_Sent,Disk_Read,attack,timestamp
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16416,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,3,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,3938,0.0,-1.0,-1.0,-1.0,267.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.3226497
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16415,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,3,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,3129,0.0,-1.0,-1.0,-1.0,269.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.322651
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16414,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,3,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,3603,0.0,-1.0,-1.0,-1.0,268.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.3227766
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16413,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,3,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,3041,0.0,-1.0,-1.0,-1.0,270.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.3228784
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16412,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,4,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,4261,0.0,-1.0,-1.0,-1.0,269.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.323024
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16411,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,4,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,3231,0.0,-1.0,-1.0,-1.0,271.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.3231723
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16410,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,4,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,3425,0.0,-1.0,-1.0,-1.0,272.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.3232365
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477551616.0,5763952.0,1,16409,6.0,4963232.0,910182.0,64,1,3.0,2.0,68354.0,0.0,4,7,0.0,1,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846249984.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,1,4186,0.0,-1.0,-1.0,-1.0,270.0,53427.0,0,1,0,7.0,1,5849334.0,932026880.0,1,1778585892.3234105
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16396,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,3,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,3130,0.0,-1.0,-1.0,-1.0,273.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.3227348
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16397,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,3,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,3940,0.0,-1.0,-1.0,-1.0,271.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.3227348
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16395,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,3,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,3605,0.0,-1.0,-1.0,-1.0,272.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.322839
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16394,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,3,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,3042,0.0,-1.0,-1.0,-1.0,274.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.3228428
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16393,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,4,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,3232,0.0,-1.0,-1.0,-1.0,275.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.3230102
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16392,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,4,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,2.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,3428,0.0,-1.0,-1.0,-1.0,276.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.3230546
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16391,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,4,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,4187,0.0,-1.0,-1.0,-1.0,273.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.3230667
-1.0,-1.0,54709248.0,318480384.0,0,956706816.0,-1.0,-1.0,2.0,54464512.0,2477608960.0,5769601.0,1,16390,6.0,4975192.0,910182.0,64,1,3.0,0.0,68354.0,0.0,4,0,0.0,2,1073737728.0,128018.0,76874.0,2.0,3376.0,-1.0,846258176.0,-1.0,0.0,0,2.0,-1.0,-1.0,0,0.0,-1.0,-1.0,1327179.0,-1.0,2,4262,0.0,-1.0,-1.0,-1.0,274.0,53427.0,0,1,0,7.0,0,5849334.0,932026880.0,0,1778585893.3231175
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16361,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,9,7,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,4178,-1.0,-1.0,-1.0,-1.0,275.0,-1.0,0,1,0,-1.0,1,-1.0,-1.0,0,1778585893.426139
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,17864,-1.0,-1.0,-1.0,1,1,3.0,2.0,-1.0,-1.0,2,7,-1.0,1,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,1,4178,-1.0,-1.0,-1.0,-1.0,230.0,-1.0,0,1,1,-1.0,1,-1.0,-1.0,0,1778585893.426267
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16372,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,3,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3131,-1.0,-1.0,-1.0,-1.0,277.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.3229003
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16373,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,3,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3942,-1.0,-1.0,-1.0,-1.0,276.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.3229003
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16371,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,3,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3607,-1.0,-1.0,-1.0,-1.0,277.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.3230743
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16370,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,3,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3043,-1.0,-1.0,-1.0,-1.0,278.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.323098
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16369,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,4,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3430,-1.0,-1.0,-1.0,-1.0,279.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.323277
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16368,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,4,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4263,-1.0,-1.0,-1.0,-1.0,278.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.3233263
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16367,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,4,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,2.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,3234,-1.0,-1.0,-1.0,-1.0,280.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.3234875
-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,16366,-1.0,-1.0,-1.0,64,1,3.0,2.0,-1.0,-1.0,4,7,-1.0,0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,0.0,0,1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4188,-1.0,-1.0,-1.0,-1.0,279.0,-1.0,0,1,0,-1.0,2,-1.0,-1.0,0,1778585894.3235357
-1.0,-1.0,54709248.0,318480384.0,140,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12522,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,26,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.40104
-1.0,-1.0,54709248.0,318480384.0,104,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12521,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,27,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4010825
-1.0,-1.0,54709248.0,318480384.0,112,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12520,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,25,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401117
-1.0,-1.0,54709248.0,318480384.0,142,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12519,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,24,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401149
-1.0,-1.0,54709248.0,318480384.0,137,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12440,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,7,1.0,-1.0,-1.0,7,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4011848
-1.0,-1.0,54709248.0,318480384.0,135,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12518,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,22,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4012158
-1.0,-1.0,54709248.0,318480384.0,140,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12517,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,21,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4012482
-1.0,-1.0,54709248.0,318480384.0,103,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12516,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,20,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4012794
-1.0,-1.0,54709248.0,318480384.0,111,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12515,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,19,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4013104
-1.0,-1.0,54709248.0,318480384.0,147,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12508,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,16,1.0,-1.0,-1.0,5,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4013443
-1.0,-1.0,54709248.0,318480384.0,3,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12507,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,18,1.0,-1.0,-1.0,5,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401375
-1.0,-1.0,54709248.0,318480384.0,127,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12506,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,15,1.0,-1.0,-1.0,5,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4014106
-1.0,-1.0,54709248.0,318480384.0,106,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12505,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,14,1.0,-1.0,-1.0,5,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401441
-1.0,-1.0,54709248.0,318480384.0,134,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12504,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,13,1.0,-1.0,-1.0,5,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.40148
-1.0,-1.0,54709248.0,318480384.0,109,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12503,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,12,1.0,-1.0,-1.0,5,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4015107
-1.0,-1.0,54709248.0,318480384.0,133,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12513,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,17,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4015417
-1.0,-1.0,54709248.0,318480384.0,102,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12512,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,11,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401578
-1.0,-1.0,54709248.0,318480384.0,135,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12511,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,10,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.4016087
-1.0,-1.0,54709248.0,318480384.0,110,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12510,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,9,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.40164
-1.0,-1.0,54709248.0,318480384.0,67,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12438,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,3,1.0,-1.0,-1.0,7,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401672
-1.0,-1.0,54709248.0,318480384.0,101,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12509,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,6,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401708
-1.0,-1.0,54709248.0,318480384.0,131,956694528.0,-1.0,-1.0,2.0,54464512.0,2478665728.0,5778111.0,0,12508,6.0,5009112.0,910182.0,64,0,-1.0,2.0,68354.0,0.0,0,7,0.0,0,1073737728.0,128018.0,76874.0,-1.0,3376.0,-1.0,846258176.0,-1.0,-1.0,8,1.0,-1.0,-1.0,4,0.0,-1.0,-1.0,1328772.0,-1.0,0,0,0.0,-1.0,-1.0,-1.0,-1.0,53427.0,0,0,4,7.0,2,5855744.0,932026880.0,0,1778585894.401745
